"iNote","iWine","Type","Vintage","Wine","Locale","Producer","Varietal","MasterVarietal","Designation","Vineyard","Country","Region","SubRegion","Appellation","TastingDate","Defective","Views","fHelpful","fFavorite","Rating","EventLocation","EventTitle","iEvent","EventDate","EventEndDate","TastingNotes","fLikeIt","CNotes","CScore","LikeVotes","LikePercent","Votes","Comments"
"10000106","2635678","Red","2015","Domaine Dujac Vosne-Romanée 1er Cru Aux Malconsorts","France, Burgundy, Côte de Nuits, Vosne-Romanée 1er Cru","Domaine Dujac","Pinot Noir","Pinot Noir","Unknown","Aux Malconsorts","France","Burgundy","Côte de Nuits","Vosne-Romanée 1er Cru","11/1/2019","False","0","","0","92","our place","book club Friday — November 2019","90000005","11/1/2019","11/1/2019","Nose of tobacco leaf, dark cherry. Palate shows taut tannins, structured grip, polished texture. Better than expected.","","","","","","",""
"10000107","2635678","Red","2015","Domaine Dujac Vosne-Romanée 1er Cru Aux Malconsorts","France, Burgundy, Côte de Nuits, Vosne-Romanée 1er Cru","Domaine Dujac","Pinot Noir","Pinot Noir","Unknown","Aux Malconsorts","France","Burgundy","Côte de Nuits","Vosne-Romanée 1er Cru","1/7/2022","False","0","","0","94","our place","book club Friday — January 2022","90000031","1/7/2022","1/7/2022","Nose of rose petal, smoked meat, violets. Palate shows earthy depth, bright acidity. Outstanding bottle.","","","","","","",""
"10000108","2635678","Red","2015","Domaine Dujac Vosne-Romanée 1er Cru Aux Malconsorts","France, Burgundy, Côte de Nuits, Vosne-Romanée 1er Cru","Domaine Dujac","Pinot Noir","Pinot Noir","Unknown","Aux Malconsorts","France","Burgundy","Côte de Nuits","Vosne-Romanée 1er Cru","9/3/2021","False","0","","0","88","our place","book club Friday — September 2021","90000027","9/3/2021","9/3/2021","Nose of smoked meat, graphite. Palate shows bright acidity, iron and minerals. Needs more time.","","","","","","",""
"10000109","1186851","White","2010","François Raveneau Chablis 1er Cru Montée de Tonnerre","France, Burgundy, Chablis, Chablis 1er Cru","François Raveneau","Chardonnay","Chardonnay","Unknown","Montée de Tonnerre","France","Burgundy","Chablis","Chablis 1er Cru","10/20/2019","False","0","","0","89","","","","","","Nose of stone fruit, yellow plum. Palate shows tight focus, lingering minerality, nervy acidity. Good but not memorable.","","","","","","",""
"10000110","1186851","White","2010","François Raveneau Chablis 1er Cru Montée de Tonnerre","France, Burgundy, Chablis, Chablis 1er Cru","François Raveneau","Chardonnay","Chardonnay","Unknown","Montée de Tonnerre","France","Burgundy","Chablis","Chablis 1er Cru","12/3/2021","False","0","","0","90","our place","book club Friday — December 2021","90000030","12/3/2021","12/3/2021","Nose of green apple, ginger. Palate shows lingering minerality, ripe pear. Solid showing.","","","","","","",""
"10000111","1186851","White","2010","François Raveneau Chablis 1er Cru Montée de Tonnerre","France, Burgundy, Chablis, Chablis 1er Cru","François Raveneau","Chardonnay","Chardonnay","Unknown","Montée de Tonnerre","France","Burgundy","Chablis","Chablis 1er Cru","10/24/2019","False","0","","0","87","","","","","","Disappointing.","","","","","","",""
"10000112","4377246","White","2020","Cameron Chardonnay Le Blanc Cuvee Liner & Elsen","USA, Oregon, Willamette Valley, Dundee Hills","Cameron","Chardonnay","Chardonnay","Le Blanc Cuvee Liner & Elsen","Unknown","USA","Oregon","Willamette Valley","Dundee Hills","5/9/2021","False","0","","0","92","","","","","","Nose of lemon zest, stone fruit. Palate shows vibrant cut, creamy mid-palate. Good but not memorable.","","","","","","",""
"10000113","1289917","Red","2010","Alain Hudelot-Noëllat Vosne-Romanée 1er Cru Les Suchots","France, Burgundy, Côte de Nuits, Vosne-Romanée 1er Cru","Alain Hudelot-Noëllat","Pinot Noir","Pinot Noir","Unknown","Les Suchots","France","Burgundy","Côte de Nuits","Vosne-Romanée 1er Cru","10/11/2019","False","0","","0","91","home","Theo's birthday","","10/11/2019","10/11/2019","Nose of forest floor, tobacco leaf. Palate shows polished texture, long savory finish, taut tannins. Solid showing.","","","","","","",""
"10000114","2682918","White","2016","Aubert Chardonnay Sonoma Coast","USA, California, Sonoma County, Sonoma Coast","Aubert","Chardonnay","Chardonnay","Unknown","Unknown","USA","California","Sonoma County","Sonoma Coast","6/7/2020","False","0","","0","90","","","","","","Nose of ginger, wet wool. Palate shows lingering minerality, saline finish. Pleasant if uncomplicated.","","","","","","",""
"10000115","3774870","White - Sparkling","1001","Egly-Ouriet Champagne Les Prémices","France, Champagne","Egly-Ouriet","Champagne Blend","Champagne Blend","Unknown","Les Prémices","France","Champagne","Unknown","Champagne","7/25/2024","False","0","","0","88","","","","","","Nose of yellow apple, toasted almond. Palate shows saline grip, rich autolysis, cutting acidity. Pleasant if uncomplicated.","","","","","","",""
"10000116","3774870","White - Sparkling","1001","Egly-Ouriet Champagne Les Prémices","France, Champagne","Egly-Ouriet","Champagne Blend","Champagne Blend","Unknown","Les Prémices","France","Champagne","Unknown","Champagne","12/14/2020","False","0","","0","91","","","","","","Nose of lemon curd, yellow apple, crushed chalk. Palate shows long chalky finish, rich autolysis, fine mousse. Solid showing.","","","","","","",""
"10000117","3774870","White - Sparkling","1001","Egly-Ouriet Champagne Les Prémices","France, Champagne","Egly-Ouriet","Champagne Blend","Champagne Blend","Unknown","Les Prémices","France","Champagne","Unknown","Champagne","7/1/2022","False","0","","0","89","","","","","","Nose of lemon curd, toasted almond. Palate shows saline grip, pinpoint bead. Solid showing.","","","","","","",""
"10000118","3774870","White - Sparkling","1001","Egly-Ouriet Champagne Les Prémices","France, Champagne","Egly-Ouriet","Champagne Blend","Champagne Blend","Unknown","Les Prémices","France","Champagne","Unknown","Champagne","12/17/2020","False","0","","0","91","","","","","","Nose of yellow apple, biscuit. Palate shows saline grip, rich autolysis, fine mousse. Solid showing.","","","","","","",""
"10000119","3774870","White - Sparkling","1001","Egly-Ouriet Champagne Les Prémices","France, Champagne","Egly-Ouriet","Champagne Blend","Champagne Blend","Unknown","Les Prémices","France","Champagne","Unknown","Champagne","9/17/2020","False","0","","0","91","","","","","","Nose of crushed chalk, biscuit. Palate shows saline grip, fine mousse. Good but not memorable.","","","","","","",""
"10000120","3774870","White - Sparkling","1001","Egly-Ouriet Champagne Les Prémices","France, Champagne","Egly-Ouriet","Champagne Blend","Champagne Blend","Unknown","Les Prémices","France","Champagne","Unknown","Champagne","5/11/2020","False","0","","0","96","","","","","","Nose of brioche, biscuit, iodine. Palate shows saline grip, rich autolysis, long chalky finish. Singing right now. Bottle of the year so far.","","","","","","",""
"10000121","3774870","White - Sparkling","1001","Egly-Ouriet Champagne Les Prémices","France, Champagne","Egly-Ouriet","Champagne Blend","Champagne Blend","Unknown","Les Prémices","France","Champagne","Unknown","Champagne","6/20/2020","False","0","","0","91","","","","","","Nose of toasted almond, yellow apple. Palate shows long chalky finish, pinpoint bead, fine mousse. Solid showing.","","","","","","",""
"10000122","3774870","White - Sparkling","1001","Egly-Ouriet Champagne Les Prémices","France, Champagne","Egly-Ouriet","Champagne Blend","Champagne Blend","Unknown","Les Prémices","France","Champagne","Unknown","Champagne","6/21/2020","False","0","","0","91","","","","","","Nose of white peach, biscuit, iodine. Palate shows rich autolysis, long chalky finish. On track.","","","","","","",""
"10000123","3774870","White - Sparkling","1001","Egly-Ouriet Champagne Les Prémices","France, Champagne","Egly-Ouriet","Champagne Blend","Champagne Blend","Unknown","Les Prémices","France","Champagne","Unknown","Champagne","8/27/2020","False","0","","0","92","","","","","","Nose of iodine, toasted almond, biscuit. Palate shows cutting acidity, rich autolysis. On track.","","","","","","",""
"10000124","3834454","Red","2019","Domaine Armand Rousseau Père et Fils Gevrey-Chambertin Clos du Château","France, Burgundy, Côte de Nuits, Gevrey-Chambertin","Domaine Armand Rousseau Père et Fils","Pinot Noir","Pinot Noir","Unknown","Clos du Château","France","Burgundy","Côte de Nuits","Gevrey-Chambertin","3/17/2023","False","0","","0","93","home","Iris's birthday","","3/17/2023","3/17/2023","Nose of rose petal, tobacco leaf. Palate shows taut tannins, earthy depth. Drinking beautifully.","","","","","","",""
"10000125","2333389","Red","2012","The Eyrie Vineyards Pinot Noir Willamette Valley","USA, Oregon, Willamette Valley","The Eyrie Vineyards","Pinot Noir","Pinot Noir","Unknown","Unknown","USA","Oregon","Willamette Valley","Willamette Valley","10/13/2020","False","0","","0","91","","","","","","Nose of wet stone, violets, rose petal. Palate shows polished texture, long savory finish. Needs more time.","","","","","","",""
"10000126","2333389","Red","2012","The Eyrie Vineyards Pinot Noir Willamette Valley","USA, Oregon, Willamette Valley","The Eyrie Vineyards","Pinot Noir","Pinot Noir","Unknown","Unknown","USA","Oregon","Willamette Valley","Willamette Valley","4/11/2021","False","0","","0","91","","","","","","Nose of rose petal, blackberry, wet stone. Palate shows iron and minerals, polished texture, taut tannins. Good but not memorable.","","","","","","",""
"10000127","2826713","Red","2015","Cameron Pinot Noir Abbey Ridge","USA, Oregon, Willamette Valley, Dundee Hills","Cameron","Pinot Noir","Pinot Noir","Unknown","Abbey Ridge","USA","Oregon","Willamette Valley","Dundee Hills","9/21/2022","False","0","","0","88","","","","","","Nose of blackberry, forest floor, raspberry. Palate shows earthy depth, bright acidity. On track.","","","","","","",""
"10000128","2826713","Red","2015","Cameron Pinot Noir Abbey Ridge","USA, Oregon, Willamette Valley, Dundee Hills","Cameron","Pinot Noir","Pinot Noir","Unknown","Abbey Ridge","USA","Oregon","Willamette Valley","Dundee Hills","4/6/2021","False","0","","0","91","","","","","","Nose of dark cherry, forest floor. Palate shows polished texture, bright acidity, pretty fruit core. Needs more time.","","","","","","",""
"10000129","2826713","Red","2015","Cameron Pinot Noir Abbey Ridge","USA, Oregon, Willamette Valley, Dundee Hills","Cameron","Pinot Noir","Pinot Noir","Unknown","Abbey Ridge","USA","Oregon","Willamette Valley","Dundee Hills","10/6/2022","False","0","","0","92","","","","","","Nose of violets, iron filings, tobacco leaf. Palate shows polished texture, pretty fruit core. Outstanding bottle.","","","","","","",""
"10000130","5435678","White - Sparkling","1001","Kobayashi Winery Pinot Noir Nikko Celilo Vineyard","USA, Washington, Columbia Valley","Kobayashi Winery","Pinot Noir","Pinot Noir","Nikko","Celilo Vineyard","USA","Washington","Columbia Valley","Columbia Valley","11/25/2019","False","0","","0","93","","","","","","Nose of yellow apple, iodine, lemon curd. Palate shows pinpoint bead, cutting acidity, fine mousse. Better than expected.","","","","","","",""
"10000131","5435678","White - Sparkling","1001","Kobayashi Winery Pinot Noir Nikko Celilo Vineyard","USA, Washington, Columbia Valley","Kobayashi Winery","Pinot Noir","Pinot Noir","Nikko","Celilo Vineyard","USA","Washington","Columbia Valley","Columbia Valley","8/26/2020","False","0","","0","89","","","","","","Nose of biscuit, iodine. Palate shows long chalky finish, fine mousse. Good but not memorable.","","","","","","",""
"10000132","3310290","Red","2019","Joseph Drouhin Beaune 1er Cru Clos des Mouches Rouge","France, Burgundy, Côte de Beaune, Beaune 1er Cru","Joseph Drouhin","Pinot Noir","Pinot Noir","Rouge","Clos des Mouches","France","Burgundy","Côte de Beaune","Beaune 1er Cru","5/1/2020","False","0","","0","92","our place","book club Friday — May 2020","90000011","5/1/2020","5/1/2020","Nose of violets, forest floor, rose petal. Palate shows structured grip, polished texture. Drinking beautifully.","","","","","","",""
"10000133","2144597","White - Sparkling","1001","Agrapart Champagne Grand Cru Terroirs Blanc de Blancs Extra Brut","France, Champagne, Champagne Grand Cru","Agrapart","Chardonnay","Chardonnay","Terroirs Blanc de Blancs Extra Brut","Unknown","France","Champagne","Unknown","Champagne Grand Cru","4/17/2020","False","0","","0","94","","","","","","Nose of iodine, lemon curd, crushed chalk. Palate shows pinpoint bead, rich autolysis, fine mousse. Better than expected.","","","","","","",""
"10000134","3195637","Red","2017","Hubert Lignier Morey-Saint-Denis 1er Cru Vieilles Vignes","France, Burgundy, Côte de Nuits, Morey-Saint-Denis 1er Cru","Hubert Lignier","Pinot Noir","Pinot Noir","Vieilles Vignes","Unknown","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru","1/1/2023","False","0","","0","90","","","","","","Nose of violets, raspberry. Palate shows bright acidity, pretty fruit core. On track.","","","","","","",""
"10000135","3195637","Red","2017","Hubert Lignier Morey-Saint-Denis 1er Cru Vieilles Vignes","France, Burgundy, Côte de Nuits, Morey-Saint-Denis 1er Cru","Hubert Lignier","Pinot Noir","Pinot Noir","Vieilles Vignes","Unknown","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru","4/4/2023","False","0","","0","87","","","","","","Nose of graphite, cedar, raspberry. Palate shows taut tannins, long savory finish, pretty fruit core. Needs more time.","","","","","","",""
"10000136","2454956","Red","2015","Rhys Pinot Noir Bearwallow Vineyard","USA, California, North Coast, Anderson Valley","Rhys","Pinot Noir","Pinot Noir","Unknown","Bearwallow Vineyard","USA","California","North Coast","Anderson Valley","6/7/2020","False","0","","0","91","","","","","","Nose of dark cherry, rose petal, blackberry. Palate shows iron and minerals, pretty fruit core, taut tannins. Pleasant if uncomplicated.","","","","","","",""
"10000137","2454956","Red","2015","Rhys Pinot Noir Bearwallow Vineyard","USA, California, North Coast, Anderson Valley","Rhys","Pinot Noir","Pinot Noir","Unknown","Bearwallow Vineyard","USA","California","North Coast","Anderson Valley","7/3/2020","False","0","","0","92","our place","book club Friday — July 2020","90000013","7/3/2020","7/3/2020","Nose of violets, dark cherry, graphite. Palate shows polished texture, iron and minerals, long savory finish. Singing right now.","","","","","","",""
"10000138","2882411","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 166eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 166eme","Unknown","France","Champagne","Unknown","Champagne","1/12/2020","False","0","","0","85","","","","","","Tired and sloppy.","","","","","","",""
"10000139","2882411","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 166eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 166eme","Unknown","France","Champagne","Unknown","Champagne","1/3/2020","False","0","","0","92","our place","book club Friday — January 2020","90000007","1/3/2020","1/3/2020","Nose of iodine, biscuit, toasted almond. Palate shows long chalky finish, fine mousse, cutting acidity. Needs more time.","","","","","","",""
"10000140","2882411","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 166eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 166eme","Unknown","France","Champagne","Unknown","Champagne","3/22/2020","False","0","","0","95","","","","","","Nose of crushed chalk, brioche, lemon curd. Palate shows fine mousse, saline grip. Hits its stride.","","","","","","",""
"10000141","3101999","Red","2017","Rhys Pinot Noir Bearwallow Vineyard","USA, California, North Coast, Anderson Valley","Rhys","Pinot Noir","Pinot Noir","Unknown","Bearwallow Vineyard","USA","California","North Coast","Anderson Valley","1/3/2025","False","0","","0","90","our place","book club Friday — January 2025","90000067","1/3/2025","1/3/2025","Nose of iron filings, tobacco leaf. Palate shows taut tannins, polished texture, iron and minerals. Pleasant if uncomplicated.","","","","","","",""
"10000142","3531815","Red","2018","Sandlands Red Table Wine Contra Costa County","USA, California, San Francisco Bay, Contra Costa County","Sandlands","Red Blend","Red Blend","Red Table Wine","Unknown","USA","California","San Francisco Bay","Contra Costa County","9/15/2019","False","0","","0","87","","","","","","Past its prime.","","","","","","",""
"10000143","3531815","Red","2018","Sandlands Red Table Wine Contra Costa County","USA, California, San Francisco Bay, Contra Costa County","Sandlands","Red Blend","Red Blend","Red Table Wine","Unknown","USA","California","San Francisco Bay","Contra Costa County","10/13/2023","False","0","","0","89","","","","","","Nose of raspberry, iron filings. Palate shows polished texture, earthy depth. Pleasant if uncomplicated.","","","","","","",""
"10000144","3227064","Red","2017","Domaine Bernard & Thierry Glantenay Volnay 1er Cru Les Brouillards","France, Burgundy, Côte de Beaune, Volnay 1er Cru","Domaine Bernard & Thierry Glantenay","Pinot Noir","Pinot Noir","Unknown","Les Brouillards","France","Burgundy","Côte de Beaune","Volnay 1er Cru","2/5/2021","False","0","","0","93","our place","book club Friday — February 2021","90000020","2/5/2021","2/5/2021","Nose of wet stone, tobacco leaf, blackberry. Palate shows taut tannins, iron and minerals, earthy depth. Outstanding bottle.","","","","","","",""
"10000145","3227064","Red","2017","Domaine Bernard & Thierry Glantenay Volnay 1er Cru Les Brouillards","France, Burgundy, Côte de Beaune, Volnay 1er Cru","Domaine Bernard & Thierry Glantenay","Pinot Noir","Pinot Noir","Unknown","Les Brouillards","France","Burgundy","Côte de Beaune","Volnay 1er Cru","8/1/2025","False","0","","0","91","our place","book club Friday — August 2025","90000074","8/1/2025","8/1/2025","Nose of forest floor, violets, dark cherry. Palate shows structured grip, pretty fruit core, long savory finish. Good but not memorable.","","","","","","",""
"10000146","1186851","White","2010","François Raveneau Chablis 1er Cru Montée de Tonnerre","France, Burgundy, Chablis, Chablis 1er Cru","François Raveneau","Chardonnay","Chardonnay","Unknown","Montée de Tonnerre","France","Burgundy","Chablis","Chablis 1er Cru","9/10/2022","False","0","","0","93","","","","","","Nose of yellow plum, green apple, stone fruit. Palate shows tight focus, ripe pear, lingering minerality. Singing right now.","","","","","","",""
"10000147","1186851","White","2010","François Raveneau Chablis 1er Cru Montée de Tonnerre","France, Burgundy, Chablis, Chablis 1er Cru","François Raveneau","Chardonnay","Chardonnay","Unknown","Montée de Tonnerre","France","Burgundy","Chablis","Chablis 1er Cru","9/2/2021","False","0","","0","91","","","","","","Nose of white flowers, wet wool. Palate shows ripe pear, creamy mid-palate. Good but not memorable.","","","","","","",""
"10000148","2293523","White - Sparkling","1001","Roger Coulon Champagne Premier Cru Heri-Hodie","France, Champagne, Champagne Premier Cru","Roger Coulon","Champagne Blend","Champagne Blend","Heri-Hodie","Unknown","France","Champagne","Unknown","Champagne Premier Cru","10/26/2019","False","0","","0","87","","","","","","Nose of iodine, crushed chalk. Palate shows cutting acidity, fine mousse, rich autolysis. Solid showing.","","","","","","",""
"10000149","2293523","White - Sparkling","1001","Roger Coulon Champagne Premier Cru Heri-Hodie","France, Champagne, Champagne Premier Cru","Roger Coulon","Champagne Blend","Champagne Blend","Heri-Hodie","Unknown","France","Champagne","Unknown","Champagne Premier Cru","11/26/2019","False","0","","0","91","","","","","","Nose of iodine, lemon curd. Palate shows pinpoint bead, saline grip, long chalky finish. Good but not memorable.","","","","","","",""
"10000150","2293523","White - Sparkling","1001","Roger Coulon Champagne Premier Cru Heri-Hodie","France, Champagne, Champagne Premier Cru","Roger Coulon","Champagne Blend","Champagne Blend","Heri-Hodie","Unknown","France","Champagne","Unknown","Champagne Premier Cru","11/18/2019","False","0","","0","90","","","","","","Nose of iodine, crushed chalk. Palate shows long chalky finish, rich autolysis, saline grip. On track.","","","","","","",""
"10000151","2293523","White - Sparkling","1001","Roger Coulon Champagne Premier Cru Heri-Hodie","France, Champagne, Champagne Premier Cru","Roger Coulon","Champagne Blend","Champagne Blend","Heri-Hodie","Unknown","France","Champagne","Unknown","Champagne Premier Cru","10/27/2019","False","0","","0","93","","","","","","Nose of lemon curd, toasted almond, brioche. Palate shows saline grip, rich autolysis, long chalky finish. Hits its stride.","","","","","","",""
"10000152","4847731","White - Sparkling","2018","Bérêche et Fils Champagne Grand Cru Mailly","France, Champagne, Champagne Grand Cru","Bérêche et Fils","Pinot Noir","Pinot Noir","Mailly","Unknown","France","Champagne","Unknown","Champagne Grand Cru","2/12/2020","False","0","","0","92","","","","","","Nose of lemon curd, iodine. Palate shows long chalky finish, pinpoint bead. Good but not memorable.","","","","","","",""
"10000153","4847731","White - Sparkling","2018","Bérêche et Fils Champagne Grand Cru Mailly","France, Champagne, Champagne Grand Cru","Bérêche et Fils","Pinot Noir","Pinot Noir","Mailly","Unknown","France","Champagne","Unknown","Champagne Grand Cru","7/4/2025","False","0","","0","90","","","","","","Nose of crushed chalk, white peach, brioche. Palate shows cutting acidity, saline grip, fine mousse. On track.","","","","","","",""
"10000154","4847731","White - Sparkling","2018","Bérêche et Fils Champagne Grand Cru Mailly","France, Champagne, Champagne Grand Cru","Bérêche et Fils","Pinot Noir","Pinot Noir","Mailly","Unknown","France","Champagne","Unknown","Champagne Grand Cru","2/4/2022","False","0","","0","97","","","","","","Nose of brioche, toasted almond, lemon curd. Palate shows fine mousse, long chalky finish. Drinking beautifully. Keeps showing more in the glass.","","","","","","",""
"10000155","4847731","White - Sparkling","2018","Bérêche et Fils Champagne Grand Cru Mailly","France, Champagne, Champagne Grand Cru","Bérêche et Fils","Pinot Noir","Pinot Noir","Mailly","Unknown","France","Champagne","Unknown","Champagne Grand Cru","5/13/2020","False","0","","0","95","","","","","","Nose of toasted almond, lemon curd, biscuit. Palate shows pinpoint bead, cutting acidity, rich autolysis. Better than expected.","","","","","","",""
"10000156","2865607","Red","2016","Domaine Fourrier Chambolle-Musigny 1er Cru Les Gruenchers Vieille Vigne","France, Burgundy, Côte de Nuits, Chambolle-Musigny 1er Cru","Domaine Fourrier","Pinot Noir","Pinot Noir","Vieille Vigne","Les Gruenchers","France","Burgundy","Côte de Nuits","Chambolle-Musigny 1er Cru","6/5/2020","False","0","","0","88","our place","book club Friday — June 2020","90000012","6/5/2020","6/5/2020","Nose of smoked meat, tobacco leaf. Palate shows iron and minerals, polished texture. Good but not memorable.","","","","","","",""
"10000157","1186851","White","2010","François Raveneau Chablis 1er Cru Montée de Tonnerre","France, Burgundy, Chablis, Chablis 1er Cru","François Raveneau","Chardonnay","Chardonnay","Unknown","Montée de Tonnerre","France","Burgundy","Chablis","Chablis 1er Cru","11/1/2019","False","0","","0","89","our place","book club Friday — November 2019","90000005","11/1/2019","11/1/2019","Nose of lemon zest, ginger, honeycomb. Palate shows lingering minerality, nervy acidity. Solid showing.","","","","","","",""
"10000158","1186851","White","2010","François Raveneau Chablis 1er Cru Montée de Tonnerre","France, Burgundy, Chablis, Chablis 1er Cru","François Raveneau","Chardonnay","Chardonnay","Unknown","Montée de Tonnerre","France","Burgundy","Chablis","Chablis 1er Cru","2/18/2020","False","0","","0","91","","","","","","Nose of green apple, lemon zest, ginger. Palate shows ripe pear, tight focus, saline finish. On track.","","","","","","",""
"10000159","25861","Red","1984","Dunn Vineyards Cabernet Sauvignon Howell Mountain","USA, California, Napa Valley, Howell Mountain","Dunn Vineyards","Cabernet Sauvignon","Cabernet Sauvignon","Unknown","Unknown","USA","California","Napa Valley","Howell Mountain","2/13/2020","False","0","","0","87","","","","","","Nose of smoked meat, blackberry. Palate shows polished texture, taut tannins, iron and minerals. Good but not memorable.","","","","","","",""
"10000160","5315534","White - Sparkling","2019","Bérêche et Fils Champagne Premier Cru Le Cran","France, Champagne, Champagne Premier Cru","Bérêche et Fils","Champagne Blend","Champagne Blend","Le Cran","Unknown","France","Champagne","Unknown","Champagne Premier Cru","6/8/2020","False","0","","0","90","","","","","","Nose of crushed chalk, yellow apple, brioche. Palate shows saline grip, fine mousse. Good but not memorable.","","","","","","",""
"10000161","10714","Red","1999","Cameron Rouge Clos Electrique","USA, Oregon","Cameron","Pinot Noir","Pinot Noir","Rouge","Clos Electrique","USA","Oregon","Unknown","Oregon","3/8/2020","False","0","","0","90","","","","","","Nose of blackberry, cedar. Palate shows long savory finish, iron and minerals. Needs more time.","","","","","","",""
"10000162","1512660","Red","2011","Domaine Bruno Clair Chambertin-Clos de Bèze","France, Burgundy, Côte de Nuits, Chambertin-Clos de Bèze Grand Cru","Domaine Bruno Clair","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Chambertin-Clos de Bèze Grand Cru","11/18/2019","False","0","","0","87","","","","","","Past its prime.","","","","","","",""
"10000163","1512660","Red","2011","Domaine Bruno Clair Chambertin-Clos de Bèze","France, Burgundy, Côte de Nuits, Chambertin-Clos de Bèze Grand Cru","Domaine Bruno Clair","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Chambertin-Clos de Bèze Grand Cru","11/8/2022","False","0","","0","93","","","","","","Nose of violets, tobacco leaf. Palate shows earthy depth, iron and minerals, pretty fruit core. Drinking beautifully.","","","","","","",""
"10000164","3948997","Red","2019","Sandlands Red Table Wine Contra Costa County","USA, California, San Francisco Bay, Contra Costa County","Sandlands","Red Blend","Red Blend","Red Table Wine","Unknown","USA","California","San Francisco Bay","Contra Costa County","9/25/2020","False","0","","0","92","","","","","","Nose of rose petal, smoked meat, dark cherry. Palate shows bright acidity, taut tannins, polished texture. Good but not memorable.","","","","","","",""
"10000165","2800899","Red","2016","Rhys Pinot Noir Bearwallow Vineyard","USA, California, North Coast, Anderson Valley","Rhys","Pinot Noir","Pinot Noir","Unknown","Bearwallow Vineyard","USA","California","North Coast","Anderson Valley","2/6/2021","False","0","","0","93","","","","","","Nose of blackberry, rose petal. Palate shows polished texture, iron and minerals, earthy depth. Drinking beautifully.","","","","","","",""
"10000166","2800899","Red","2016","Rhys Pinot Noir Bearwallow Vineyard","USA, California, North Coast, Anderson Valley","Rhys","Pinot Noir","Pinot Noir","Unknown","Bearwallow Vineyard","USA","California","North Coast","Anderson Valley","6/22/2022","False","0","","0","92","","","","","","Nose of forest floor, rose petal. Palate shows pretty fruit core, long savory finish. Better than expected.","","","","","","",""
"10000167","2800899","Red","2016","Rhys Pinot Noir Bearwallow Vineyard","USA, California, North Coast, Anderson Valley","Rhys","Pinot Noir","Pinot Noir","Unknown","Bearwallow Vineyard","USA","California","North Coast","Anderson Valley","4/19/2021","False","0","","0","91","","","","","","Nose of dark cherry, wet stone, smoked meat. Palate shows iron and minerals, earthy depth. Solid showing.","","","","","","",""
"10000168","2800899","Red","2016","Rhys Pinot Noir Bearwallow Vineyard","USA, California, North Coast, Anderson Valley","Rhys","Pinot Noir","Pinot Noir","Unknown","Bearwallow Vineyard","USA","California","North Coast","Anderson Valley","11/5/2021","False","0","","0","90","our place","book club Friday — November 2021","90000029","11/5/2021","11/5/2021","Nose of blackberry, smoked meat, violets. Palate shows polished texture, iron and minerals, structured grip. Solid showing.","","","","","","",""
"10000169","2800899","Red","2016","Rhys Pinot Noir Bearwallow Vineyard","USA, California, North Coast, Anderson Valley","Rhys","Pinot Noir","Pinot Noir","Unknown","Bearwallow Vineyard","USA","California","North Coast","Anderson Valley","8/22/2023","False","0","","0","96","","","","","","Nose of rose petal, dark cherry. Palate shows structured grip, bright acidity, iron and minerals. Drinking beautifully. One of the best of this wine I've ever had.","","","","","","",""
"10000170","2800899","Red","2016","Rhys Pinot Noir Bearwallow Vineyard","USA, California, North Coast, Anderson Valley","Rhys","Pinot Noir","Pinot Noir","Unknown","Bearwallow Vineyard","USA","California","North Coast","Anderson Valley","3/14/2022","False","0","","0","94","","","","","","Nose of iron filings, cedar. Palate shows pretty fruit core, structured grip. Outstanding bottle.","","","","","","",""
"10000171","2800899","Red","2016","Rhys Pinot Noir Bearwallow Vineyard","USA, California, North Coast, Anderson Valley","Rhys","Pinot Noir","Pinot Noir","Unknown","Bearwallow Vineyard","USA","California","North Coast","Anderson Valley","8/18/2022","False","0","","0","95","","","","","","Nose of tobacco leaf, forest floor. Palate shows structured grip, polished texture. Singing right now.","","","","","","",""
"10000172","5686545","White - Sparkling","2020","Bérêche et Fils Champagne Grand Cru Ambonnay","France, Champagne, Champagne Grand Cru","Bérêche et Fils","Pinot Noir","Pinot Noir","Unknown","Ambonnay","France","Champagne","Unknown","Champagne Grand Cru","6/5/2020","False","0","","0","94","our place","book club Friday — June 2020","90000012","6/5/2020","6/5/2020","Nose of iodine, brioche. Palate shows saline grip, pinpoint bead. Hits its stride.","","","","","","",""
