"iWine","iPurchase","PurchaseDate","DeliveryDate","StoreName","Currency","ExchangeRate","Price","NativePrice","NativePriceCurrency","Quantity","Remaining","OrderNumber","Delivered","Size","Vintage","Wine","Locale","Type","Color","Category","Producer","Varietal","MasterVarietal","Designation","Vineyard","Country","Region","SubRegion","Appellation"
"422","100000136","12/10/2023","1/1/2024","Bottle Barn","USD","1","47.82","47.82","USD","1","0","OrderId:100000136","True","375ml","1001","Veuve Clicquot Champagne Brut","France, Champagne","White - Sparkling","Red","Dry","Veuve Clicquot","Champagne Blend","Champagne Blend","Brut","Unknown","France","Champagne","Unknown","Champagne"
"232983","100000137","12/8/2023","1/31/2024","Bottle Barn","USD","1","56.69","56.69","USD","7","0","OrderId:100000137","True","750ml","1001","Bérêche et Fils Champagne Brut Réserve","France, Champagne","White - Sparkling","White","Sparkling","Bérêche et Fils","Champagne Blend","Champagne Blend","Brut Réserve","Unknown","France","Champagne","Unknown","Champagne"
"2246439","100000138","12/7/2023","8/10/2024","Winery Direct","USD","1","49.97","49.97","USD","1","0","OrderId:500000007","True","750ml","1001","Savart Champagne Premier Cru l'Ouverture Brut","France, Champagne, Champagne Premier Cru","White - Sparkling","White","Sparkling","Savart","Pinot Noir","Pinot Noir","l'Ouverture Brut","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"4634657","100000139","12/18/2023","7/31/2026","Bottle Barn","USD","1","94.23","94.23","USD","3","3","OrderId:100000139","False","750ml","2022","Jean-Claude Lapalu Brouilly Vieilles Vignes","France, Burgundy, Beaujolais, Brouilly","Red","Red","Dry","Jean-Claude Lapalu","Gamay","Gamay","Vieilles Vignes","Unknown","France","Burgundy","Beaujolais","Brouilly"
"5251139","100000140","12/4/2023","1/22/2024","K&L Auctions","USD","1","205.41","205.41","USD","3","0","OrderId:100000140","True","750ml","2023","Jérôme Prévost Champagne La Closerie Extra Brut Les Beguines","France, Champagne","White - Sparkling","White","Sparkling","Jérôme Prévost","Pinot Meunier","Pinot Meunier","La Closerie Extra Brut","Les Beguines","France","Champagne","Unknown","Champagne"
"2882411","100000141","12/7/2023","11/3/2024","Winery Direct","USD","1","281.88","281.88","USD","1","0","OrderId:500000007","True","750ml","1001","Krug Champagne Brut Grande Cuvée Edition 166eme","France, Champagne","White - Sparkling","White","Sparkling","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 166eme","Unknown","France","Champagne","Unknown","Champagne"
"4567028","100000142","12/20/2023","2/12/2024","Bottle Barn","USD","1","85.84","85.84","USD","1","0","OrderId:100000142","True","750ml","2018","Frédéric Savart / Drémont Père & Fils Champagne Grand Cru Éphémère 018","France, Champagne, Champagne Grand Cru","White - Sparkling","Red","Dry","Frédéric Savart / Drémont Père & Fils","Chardonnay","Chardonnay","Éphémère 018","Unknown","France","Champagne","Unknown","Champagne Grand Cru"
"151837","100000143","12/18/2023","12/19/2025","Bottle Barn","USD","1","160.52","160.52","USD","1","0","OrderId:100000143","True","750ml","1990","Joseph Drouhin Beaune 1er Cru Clos des Mouches Rouge","France, Burgundy, Côte de Beaune, Beaune 1er Cru","Red","Red","Dry","Joseph Drouhin","Pinot Noir","Pinot Noir","Rouge","Clos des Mouches","France","Burgundy","Côte de Beaune","Beaune 1er Cru"
"5050215","100000144","12/6/2023","2/24/2024","Flatiron Wines","USD","1","223.76","223.76","USD","1","0","OrderId:100000144","True","750ml","2020","Roses de Jeanne / Cédric Bouchard Champagne UR/R20","France, Champagne","White - Sparkling","White","Sparkling","Roses de Jeanne / Cédric Bouchard","Pinot Noir","Pinot Noir","UR/R20","Unknown","France","Champagne","Unknown","Champagne"
"5270308","100000145","12/18/2023","2/7/2026","Flatiron Wines","USD","1","39.57","39.57","USD","3","0","OrderId:100000145","True","750ml","2023","Domaine Marquis d'Angerville Bourgogne-Aligoté","France, Burgundy, Bourgogne-Aligoté","White","White","Dry","Domaine Marquis d'Angerville","Aligoté","Aligoté","Unknown","Unknown","France","Burgundy","Unknown","Bourgogne-Aligoté"
"132793","100000146","12/5/2023","1/16/2024","Flatiron Wines","USD","1","103.48","103.48","USD","2","0","OrderId:100000146","True","750ml","1995","Heitz Cellar Cabernet Sauvignon Martha's Vineyard","USA, California, Napa Valley, Oakville","Red","Red","Dry","Heitz Cellar","Cabernet Sauvignon","Cabernet Sauvignon","Unknown","Martha's Vineyard","USA","California","Napa Valley","Oakville"
"6140","100000147","12/2/2023","12/26/2023","Astor Wines","USD","1","156.35","156.35","USD","2","0","OrderId:100000147","True","750ml","1001","Egly-Ouriet Champagne Grand Cru Brut Rosé","France, Champagne, Champagne Grand Cru","Rosé - Sparkling","Rosé","Sparkling","Egly-Ouriet","Champagne Blend","Champagne Blend","Brut Rosé","Unknown","France","Champagne","Unknown","Champagne Grand Cru"
"4635721","100000148","12/23/2023","3/2/2024","K&L Wine Merchants","USD","1","76.15","76.15","USD","2","0","OrderId:100000148","True","750ml","1001","Krug Champagne Brut Grande Cuvée Edition 171eme","France, Champagne","White - Sparkling","White","Sparkling","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 171eme","Unknown","France","Champagne","Unknown","Champagne"
"2434735","100000149","12/22/2023","1/14/2024","WineBid","USD","1","287.91","287.91","USD","4","0","OrderId:100000149","True","750ml","1001","Krug Champagne Brut Grande Cuvée Edition 162eme","France, Champagne","White - Sparkling","White","Sparkling","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 162eme","Unknown","France","Champagne","Unknown","Champagne"
"4231505","100000150","12/3/2023","2/25/2024","Chambers Street","USD","1","113.72","113.72","USD","2","0","OrderId:100000150","True","750ml","2020","Domaine Coquard Loison-Fleurot Morey-Saint-Denis","France, Burgundy, Côte de Nuits, Morey-Saint-Denis","Red","Red","Dry","Domaine Coquard Loison-Fleurot","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Morey-Saint-Denis"
"2246439","100000151","12/18/2023","2/25/2024","Flatiron Wines","USD","1","50.82","50.82","USD","3","0","OrderId:100000151","True","750ml","1001","Savart Champagne Premier Cru l'Ouverture Brut","France, Champagne, Champagne Premier Cru","White - Sparkling","White","Sparkling","Savart","Pinot Noir","Pinot Noir","l'Ouverture Brut","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"3216257","100000152","12/17/2023","8/15/2025","Chambers Street","USD","1","239.15","239.15","USD","3","0","OrderId:100000152","True","750ml","2017","Domaine Joseph Roty Griotte-Chambertin","France, Burgundy, Côte de Nuits, Griotte-Chambertin Grand Cru","Red","Red","Dry","Domaine Joseph Roty","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Griotte-Chambertin Grand Cru"
"2879253","100000153","12/16/2023","2/13/2024","Astor Wines","USD","1","229.06","229.06","USD","1","0","OrderId:100000153","True","750ml","1001","Krug Champagne Brut Grande Cuvée Edition 165eme","France, Champagne","White - Sparkling","White","Sparkling","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 165eme","Unknown","France","Champagne","Unknown","Champagne"
"2523953","100000154","12/6/2023","1/23/2024","Liner & Elsen","USD","1","116.82","116.82","USD","4","0","OrderId:100000154","True","375ml","1001","Krug Champagne Brut Grande Cuvée Edition 163eme","France, Champagne","White - Sparkling","White","Sparkling","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 163eme","Unknown","France","Champagne","Unknown","Champagne"
"232983","100000155","12/21/2023","12/31/2023","WineBid","USD","1","57.77","57.77","USD","1","0","OrderId:100000155","True","750ml","1001","Bérêche et Fils Champagne Brut Réserve","France, Champagne","White - Sparkling","White","Sparkling","Bérêche et Fils","Champagne Blend","Champagne Blend","Brut Réserve","Unknown","France","Champagne","Unknown","Champagne"
"5049666","100000156","12/7/2023","4/10/2024","Winery Direct","USD","1","140.49","140.49","USD","2","0","OrderId:500000007","True","375ml","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) 48 mois Les Maillons","France, Champagne","White - Sparkling","White","Sparkling","Ulysse Collin","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019) 48 mois","Les Maillons","France","Champagne","Unknown","Champagne"
"3837373","100000157","12/14/2023","12/31/2023","K&L Auctions","USD","1","140.20","140.20","USD","1","0","OrderId:100000157","True","750ml","2019","Vincent Dauvissat (René & Vincent) Chablis 1er Cru La Forest","France, Burgundy, Chablis, Chablis 1er Cru","White","White","Dry","Vincent Dauvissat (René & Vincent)","Chardonnay","Chardonnay","Unknown","La Forest","France","Burgundy","Chablis","Chablis 1er Cru"
"5027353","100000158","12/16/2023","2/10/2024","Flatiron Wines","USD","1","283.41","283.41","USD","2","0","OrderId:100000158","True","750ml","2015","Dom Pérignon Champagne","France, Champagne","White - Sparkling","White","Sparkling","Dom Pérignon","Champagne Blend","Champagne Blend","Unknown","Unknown","France","Champagne","Unknown","Champagne"
"4969609","100000159","12/7/2023","2/27/2024","Liner & Elsen","USD","1","424.17","424.17","USD","3","0","OrderId:100000159","True","1.5L","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) Les Maillons","France, Champagne","White - Sparkling","White","Sparkling","Ulysse Collin","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019)","Les Maillons","France","Champagne","Unknown","Champagne"
"5049666","100000160","12/24/2023","3/18/2024","K&L Wine Merchants","USD","1","257.58","257.58","USD","7","0","OrderId:100000160","True","750ml","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) 48 mois Les Maillons","France, Champagne","White - Sparkling","White","Sparkling","Ulysse Collin","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019) 48 mois","Les Maillons","France","Champagne","Unknown","Champagne"
"3774870","100000161","1/6/2024","2/22/2024","Liner & Elsen","USD","1","83.80","83.80","USD","4","0","OrderId:100000161","True","750ml","1001","Egly-Ouriet Champagne Les Prémices","France, Champagne","White - Sparkling","White","Sparkling","Egly-Ouriet","Champagne Blend","Champagne Blend","Unknown","Les Prémices","France","Champagne","Unknown","Champagne"
"4835372","100000162","1/14/2024","3/20/2024","Liner & Elsen","USD","1","323.89","323.89","USD","8","0","OrderId:100000162","True","750ml","2022","Domaine Jean-Louis Chave Hermitage","France, Rhône, Northern Rhône, Hermitage","Red","Red","Dry","Domaine Jean-Louis Chave","Syrah","Syrah","Unknown","Unknown","France","Rhône","Northern Rhône","Hermitage"
"3938290","100000163","1/18/2024","3/21/2024","WineBid","USD","1","88.57","88.57","USD","1","0","OrderId:100000163","True","750ml","2018","Vilmart & Cie Champagne Premier Cru Grand Cellier d'Or","France, Champagne, Champagne Premier Cru","White - Sparkling","White","Sparkling","Vilmart & Cie","Champagne Blend","Champagne Blend","Grand Cellier d'Or","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"5074900","100000164","1/21/2024","2/13/2024","Chambers Street","USD","1","170.18","170.18","USD","2","0","OrderId:100000164","True","750ml","2022","Domaine Jean-Marc / Thomas Bouley Pommard 1er Cru Les Fremiers","France, Burgundy, Côte de Beaune, Pommard 1er Cru","Red","Red","Dry","Domaine Jean-Marc / Thomas Bouley","Pinot Noir","Pinot Noir","Unknown","Les Fremiers","France","Burgundy","Côte de Beaune","Pommard 1er Cru"
"3938290","100000165","1/27/2024","3/18/2024","Astor Wines","USD","1","38.00","38.00","USD","2","0","OrderId:100000165","True","375ml","2018","Vilmart & Cie Champagne Premier Cru Grand Cellier d'Or","France, Champagne, Champagne Premier Cru","White - Sparkling","White","Sparkling","Vilmart & Cie","Champagne Blend","Champagne Blend","Grand Cellier d'Or","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"4237537","100000166","1/9/2024","9/11/2024","Mailing List","USD","1","430.76","430.76","USD","1","0","OrderId:500000008","True","1.5L","2013","Pol Roger Champagne Cuvée Sir Winston Churchill","France, Champagne","White - Sparkling","White","Sparkling","Pol Roger","Champagne Blend","Champagne Blend","Cuvée Sir Winston Churchill","Unknown","France","Champagne","Unknown","Champagne"
"5049666","100000167","1/9/2024","8/25/2024","Mailing List","USD","1","134.10","134.10","USD","4","0","OrderId:500000008","True","375ml","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) 48 mois Les Maillons","France, Champagne","White - Sparkling","White","Sparkling","Ulysse Collin","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019) 48 mois","Les Maillons","France","Champagne","Unknown","Champagne"
"2352825","100000168","1/12/2024","2/13/2024","Liner & Elsen","USD","1","44.83","44.83","USD","2","0","OrderId:100000168","True","375ml","1001","Savart Champagne Premier Cru L'Accomplie Extra Brut Vieilles Vignes","France, Champagne, Champagne Premier Cru","White - Sparkling","Red","Dry","Savart","Champagne Blend","Champagne Blend","L'Accomplie Extra Brut Vieilles Vignes","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"4960400","100000169","1/1/2024","2/29/2024","K&L Auctions","USD","1","96.09","96.09","USD","1","0","OrderId:100000169","True","750ml","2023","Château d'Aqueria Tavel","France, Rhône, Southern Rhône, Tavel","Rosé","Red","Dry","Château d'Aqueria","Red Rhone Blend","Red Rhone Blend","Unknown","Unknown","France","Rhône","Southern Rhône","Tavel"
"5270910","100000170","1/1/2024","2/11/2024","Bottle Barn","USD","1","118.40","118.40","USD","5","0","OrderId:100000170","True","375ml","2023","Marchand & Tawse / Pascal Marchand Clos de la Roche","France, Burgundy, Côte de Nuits, Clos de la Roche Grand Cru","Red","Red","Dry","Marchand & Tawse / Pascal Marchand","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos de la Roche Grand Cru"
"5026937","100000171","1/3/2024","3/20/2024","Bottleshop","USD","1","109.67","109.67","USD","1","0","OrderId:100000171","True","750ml","2022","Jean-Pierre Guyon Gevrey-Chambertin","France, Burgundy, Côte de Nuits, Gevrey-Chambertin","Red","Red","Dry","Jean-Pierre Guyon","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Gevrey-Chambertin"
"5050537","100000172","1/9/2024","3/20/2024","Mailing List","USD","1","118.86","118.86","USD","2","0","OrderId:500000008","True","750ml","1997","Clos Joliette Jurançon Sec Édition Limitée No 06 Millésime L97-86 (Orange Wax)","France, Southwest France, Jurançon Sec","White","Red","Dry","Clos Joliette","Petit Manseng","Petit Manseng","Édition Limitée No 06 Millésime","L97-86 (Orange Wax)","France","Southwest France","Unknown","Jurançon Sec"
"4708273","100000173","1/19/2024","4/17/2024","Flatiron Wines","USD","1","40.13","40.13","USD","5","0","OrderId:100000173","True","750ml","2020","Olivier Leflaive Volnay 1er Cru Clos des Angles","France, Burgundy, Côte de Beaune, Volnay 1er Cru","Red","Red","Dry","Olivier Leflaive","Pinot Noir","Pinot Noir","Unknown","Clos des Angles","France","Burgundy","Côte de Beaune","Volnay 1er Cru"
"600444","100000174","1/9/2024","4/21/2024","Mailing List","USD","1","134.42","134.42","USD","1","0","OrderId:500000008","True","750ml","1998","Cameron Pinot Noir Abbey Ridge","USA, Oregon, Willamette Valley, Dundee Hills","Red","Red","Dry","Cameron","Pinot Noir","Pinot Noir","Unknown","Abbey Ridge","USA","Oregon","Willamette Valley","Dundee Hills"
"3126163","100000175","1/7/2024","2/8/2024","Astor Wines","USD","1","62.64","62.64","USD","4","0","OrderId:100000175","True","750ml","1001","Savart Champagne Premier Cru Bulle de Rosé Extra Brut","France, Champagne, Champagne Premier Cru","Rosé - Sparkling","Rosé","Sparkling","Savart","Champagne Blend","Champagne Blend","Bulle de Rosé Extra Brut","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"3335382","100000176","1/18/2024","4/7/2024","Chambers Street","USD","1","88.29","88.29","USD","1","0","OrderId:100000176","True","750ml","2018","Jacques-Frédéric Mugnier Chambolle-Musigny 1er Cru Les Fuées","France, Burgundy, Côte de Nuits, Chambolle-Musigny 1er Cru","Red","Red","Dry","Jacques-Frédéric Mugnier","Pinot Noir","Pinot Noir","Unknown","Les Fuées","France","Burgundy","Côte de Nuits","Chambolle-Musigny 1er Cru"
"5084235","100000177","1/3/2024","1/21/2024","Liner & Elsen","USD","1","75.69","75.69","USD","5","0","OrderId:100000177","True","750ml","2022","Cameron Pinot Noir Abbey Ridge","USA, Oregon, Willamette Valley, Dundee Hills","Red","Red","Dry","Cameron","Pinot Noir","Pinot Noir","Unknown","Abbey Ridge","USA","Oregon","Willamette Valley","Dundee Hills"
"4915807","100000178","1/12/2024","1/21/2024","Bottle Barn","USD","1","70.83","70.83","USD","1","0","OrderId:100000178","True","750ml","1001","Vilmart & Cie Champagne Premier Cru Grand Cellier d'Or","France, Champagne, Champagne Premier Cru","White - Sparkling","White","Sparkling","Vilmart & Cie","Champagne Blend","Champagne Blend","Grand Cellier d'Or","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"3573697","100000179","2/25/2024","3/27/2024","Gift","USD","1","0.00","0.00","USD","4","0","OrderId:100000179","True","750ml","2018","Stirm Pinot Noir Santa Cruz Mountains","USA, California, Santa Cruz Mountains","Red","Red","Dry","Stirm","Pinot Noir","Pinot Noir","Unknown","Unknown","USA","California","Santa Cruz Mountains","Santa Cruz Mountains"
"457665","100000180","2/18/2024","4/30/2024","Bottleshop","USD","1","56.24","56.24","USD","2","0","OrderId:100000180","True","750ml","1001","Vilmart & Cie Champagne Premier Cru Grande Réserve","France, Champagne, Champagne Premier Cru","White - Sparkling","White","Sparkling","Vilmart & Cie","Champagne Blend","Champagne Blend","Grande Réserve","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"5509529","100000181","2/6/2024","4/27/2024","Bottle Barn","USD","1","174.65","174.65","USD","5","0","OrderId:100000181","True","750ml","1001","Roses de Jeanne / Cédric Bouchard Champagne VV/R23","France, Champagne","White - Sparkling","White","Sparkling","Roses de Jeanne / Cédric Bouchard","Pinot Noir","Pinot Noir","VV/R23","Unknown","France","Champagne","Unknown","Champagne"
"4952295","100000182","2/11/2024","4/7/2024","Bottle Barn","USD","1","107.93","107.93","USD","1","0","OrderId:100000182","True","750ml","2022","Ridge Cabernet Sauvignon Estate","USA, California, Santa Cruz Mountains","Red","Red","Dry","Ridge","Cabernet Sauvignon","Cabernet Sauvignon","Estate","Unknown","USA","California","Santa Cruz Mountains","Santa Cruz Mountains"
"5050215","100000183","2/5/2024","4/12/2024","Mailing List","USD","1","238.84","238.84","USD","1","0","OrderId:100000183","True","750ml","2020","Roses de Jeanne / Cédric Bouchard Champagne UR/R20","France, Champagne","White - Sparkling","White","Sparkling","Roses de Jeanne / Cédric Bouchard","Pinot Noir","Pinot Noir","UR/R20","Unknown","France","Champagne","Unknown","Champagne"
"1775286","100000184","2/6/2024","3/5/2024","K&L Wine Merchants","USD","1","96.21","96.21","USD","4","0","OrderId:100000184","True","750ml","2012","Domaine Robert Arnoux / Arnoux-Lachaux Nuits-Saint-Georges 1er Cru Les Procès","France, Burgundy, Côte de Nuits, Nuits-Saint-Georges 1er Cru","Red","Red","Dry","Domaine Robert Arnoux / Arnoux-Lachaux","Pinot Noir","Pinot Noir","Unknown","Les Procès","France","Burgundy","Côte de Nuits","Nuits-Saint-Georges 1er Cru"
"2414945","100000185","2/7/2024","12/26/2026","Astor Wines","USD","1","294.53","294.53","USD","2","2","OrderId:100000185","False","750ml","2015","Domaine Méo-Camuzet Nuits-Saint-Georges 1er Cru Aux Murgers","France, Burgundy, Côte de Nuits, Nuits-Saint-Georges 1er Cru","Red","Red","Dry","Domaine Méo-Camuzet","Pinot Noir","Pinot Noir","Unknown","Aux Murgers","France","Burgundy","Côte de Nuits","Nuits-Saint-Georges 1er Cru"
"5563808","100000186","2/27/2024","4/2/2024","K&L Auctions","USD","1","117.53","117.53","USD","3","0","OrderId:100000186","True","750ml","2024","Cellier Saint Benoit Savagnin Arbois Pupillin Naturé Les Plantées","France, Jura, Arbois Pupillin","White","White","Dry","Cellier Saint Benoit","Savagnin","Savagnin","Naturé Les Plantées","Unknown","France","Jura","Unknown","Arbois Pupillin"
"3405860","100000187","2/12/2024","4/26/2024","Astor Wines","USD","1","207.93","207.93","USD","1","0","OrderId:100000187","True","1.5L","2015","Roses de Jeanne / Cédric Bouchard Champagne Millésimé Blanc de Noirs Les Ursules","France, Champagne","White - Sparkling","Red","Dry","Roses de Jeanne / Cédric Bouchard","Pinot Noir","Pinot Noir","Millésimé Blanc de Noirs","Les Ursules","France","Champagne","Unknown","Champagne"
"5040170","100000188","2/16/2024","3/4/2024","Chambers Street","USD","1","106.98","106.98","USD","3","0","OrderId:100000188","True","750ml","2016","Elise Dechannes Champagne Blanc de Noirs","France, Champagne","White - Sparkling","White","Sparkling","Elise Dechannes","Pinot Noir","Pinot Noir","Blanc de Noirs","Unknown","France","Champagne","Unknown","Champagne"
"5250297","100000189","3/20/2024","6/3/2024","Astor Wines","USD","1","37.32","37.32","USD","8","0","OrderId:100000189","True","750ml","2023","Camille Thiriet Bourgogne-Aligoté du Jardin","France, Burgundy, Bourgogne-Aligoté","White","White","Dry","Camille Thiriet","Aligoté","Aligoté","du Jardin","Unknown","France","Burgundy","Unknown","Bourgogne-Aligoté"
"5270317","100000190","3/5/2024","4/29/2024","Bottleshop","USD","1","187.09","187.09","USD","5","0","OrderId:100000190","True","750ml","2023","Domaine Marquis d'Angerville Volnay 1er Cru Caillerets","France, Burgundy, Côte de Beaune, Volnay 1er Cru","Red","Red","Dry","Domaine Marquis d'Angerville","Pinot Noir","Pinot Noir","Unknown","Caillerets","France","Burgundy","Côte de Beaune","Volnay 1er Cru"
"1842651","100000191","3/11/2024","5/18/2024","Liner & Elsen","USD","1","86.85","86.85","USD","2","0","OrderId:100000191","True","750ml","1001","Vilmart & Cie Champagne Premier Cru Cuvée Rubis","France, Champagne, Champagne Premier Cru","Rosé - Sparkling","Red","Dry","Vilmart & Cie","Champagne Blend","Champagne Blend","Cuvée Rubis","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"4961146","100000192","3/18/2024","4/29/2024","WineBid","USD","1","118.86","118.86","USD","4","0","OrderId:100000192","True","750ml","2016","Gravner Ribolla","Italy, Friuli-Venezia Giulia, Venezia Giulia IGT","Orange","Orange","Dry","Gravner","Ribolla Gialla","Ribolla Gialla","Ribolla","Unknown","Italy","Friuli-Venezia Giulia","Unknown","Venezia Giulia IGT"
"5050215","100000193","3/12/2024","4/3/2024","K&L Auctions","USD","1","260.60","260.60","USD","1","0","OrderId:100000193","True","750ml","2020","Roses de Jeanne / Cédric Bouchard Champagne UR/R20","France, Champagne","White - Sparkling","White","Sparkling","Roses de Jeanne / Cédric Bouchard","Pinot Noir","Pinot Noir","UR/R20","Unknown","France","Champagne","Unknown","Champagne"
"2879253","100000194","3/18/2024","4/28/2024","Astor Wines","USD","1","521.16","521.16","USD","7","0","OrderId:100000194","True","1.5L","1001","Krug Champagne Brut Grande Cuvée Edition 165eme","France, Champagne","White - Sparkling","White","Sparkling","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 165eme","Unknown","France","Champagne","Unknown","Champagne"
"5049666","100000195","3/5/2024","5/27/2024","K&L Wine Merchants","USD","1","631.76","631.76","USD","3","0","OrderId:100000195","True","1.5L","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) 48 mois Les Maillons","France, Champagne","White - Sparkling","White","Sparkling","Ulysse Collin","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019) 48 mois","Les Maillons","France","Champagne","Unknown","Champagne"
"5145905","100000196","3/3/2024","3/11/2024","Bottleshop","USD","1","10.64","10.64","USD","1","0","OrderId:100000196","True","750ml","2023","Bastian Wolber (Laisse Tomber) Volnay","France, Burgundy, Côte de Beaune, Volnay","Red","Red","Dry","Bastian Wolber (Laisse Tomber)","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Beaune","Volnay"
"4628419","100000197","3/24/2024","5/6/2024","WineBid","USD","1","114.02","114.02","USD","7","0","OrderId:100000197","True","750ml","2013","Billecart-Salmon Champagne Extra Brut","France, Champagne","White - Sparkling","Red","Dry","Billecart-Salmon","Champagne Blend","Champagne Blend","Extra Brut","Unknown","France","Champagne","Unknown","Champagne"
"4070252","100000198","4/9/2024","6/30/2024","Bottle Barn","USD","1","14.83","14.83","USD","4","0","OrderId:100000198","True","750ml","2019","Saint-Galet Châteauneuf-du-Pape","France, Rhône, Southern Rhône, Châteauneuf-du-Pape","Red","Red","Dry","Saint-Galet","Red Rhone Blend","Red Rhone Blend","Unknown","Unknown","France","Rhône","Southern Rhône","Châteauneuf-du-Pape"
"689031","100000199","4/1/2024","4/9/2024","Astor Wines","USD","1","191.11","191.11","USD","2","0","OrderId:100000199","True","750ml","1974","Ridge Zinfandel Monte Bello","USA, California, Santa Cruz Mountains","Red","Red","Dry","Ridge","Zinfandel","Zinfandel","Unknown","Monte Bello","USA","California","Santa Cruz Mountains","Santa Cruz Mountains"
"132793","100000200","4/7/2024","6/29/2024","Winery Direct","USD","1","87.72","87.72","USD","5","0","OrderId:500000009","True","750ml","1995","Heitz Cellar Cabernet Sauvignon Martha's Vineyard","USA, California, Napa Valley, Oakville","Red","Red","Dry","Heitz Cellar","Cabernet Sauvignon","Cabernet Sauvignon","Unknown","Martha's Vineyard","USA","California","Napa Valley","Oakville"
"5268872","100000201","4/22/2024","4/29/2024","Bottleshop","USD","1","28.54","28.54","USD","3","0","OrderId:100000201","True","750ml","2023","Sandlands Carignane Contra Costa County","USA, California, San Francisco Bay, Contra Costa County","Red","Red","Dry","Sandlands","Carignane","Carignan","Unknown","Unknown","USA","California","San Francisco Bay","Contra Costa County"
"5049666","100000202","4/2/2024","5/9/2024","K&L Auctions","USD","1","259.72","259.72","USD","3","0","OrderId:100000202","True","750ml","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) 48 mois Les Maillons","France, Champagne","White - Sparkling","White","Sparkling","Ulysse Collin","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019) 48 mois","Les Maillons","France","Champagne","Unknown","Champagne"
"4235134","100000203","4/17/2024","5/19/2024","WineBid","USD","1","98.01","98.01","USD","1","0","OrderId:100000203","True","750ml","2020","Hubert Lignier Nuits-Saint-Georges Les Poisets","France, Burgundy, Côte de Nuits, Nuits-Saint-Georges","Red","Red","Dry","Hubert Lignier","Pinot Noir","Pinot Noir","Unknown","Les Poisets","France","Burgundy","Côte de Nuits","Nuits-Saint-Georges"
"5479669","100000204","4/7/2024","11/5/2024","Winery Direct","USD","1","223.92","223.92","USD","4","0","OrderId:500000009","True","750ml","2021","Savart Champagne Premier Cru Les Noues","France, Champagne, Champagne Premier Cru","White - Sparkling","White","Sparkling","Savart","Pinot Noir","Pinot Noir","Les Noues","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"4442038","100000205","4/14/2024","5/11/2024","K&L Auctions","USD","1","100.39","100.39","USD","2","0","OrderId:100000205","True","750ml","1001","Jacques Lassaigne Champagne Extra Brut Blanc de Blancs La Colline Inspirée","France, Champagne","White - Sparkling","White","Sparkling","Jacques Lassaigne","Chardonnay","Chardonnay","Extra Brut Blanc de Blancs La Colline Inspirée","Unknown","France","Champagne","Unknown","Champagne"
"3037423","100000206","4/7/2024","9/26/2024","Winery Direct","USD","1","254.25","254.25","USD","2","0","OrderId:500000009","True","750ml","2017","Joseph Drouhin Griotte-Chambertin","France, Burgundy, Côte de Nuits, Griotte-Chambertin Grand Cru","Red","Red","Dry","Joseph Drouhin","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Griotte-Chambertin Grand Cru"
